,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
10356,10356,1.0,0.8245,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(29, 1), (118, 1), (1638, 1)]"
10357,10357,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10358,10358,2.0,0.6405,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(121, 1), (192, 1), (645, 1), (1588, 1), (1639, 1), (1640, 1)]"
10359,10359,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10360,10360,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10361,10361,0.0,0.8395,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(65, 2), (136, 1), (139, 1), (236, 1), (409, 1), (462, 1), (653, 1), (1196, 1), (1291, 1)]"
10362,10362,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10363,10363,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10364,10364,1.0,0.8623,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(29, 1), (30, 1), (264, 1), (507, 1)]"
10365,10365,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10366,10366,1.0,0.6192,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(30, 1), (1438, 1)]"
10367,10367,0.0,0.8662,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(603, 1), (872, 1), (1641, 1), (1642, 1)]"
10368,10368,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10369,10369,0.0,0.8279,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(8, 1), (153, 1), (236, 1)]"
10370,10370,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10371,10371,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10372,10372,1.0,0.7776,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(9, 1), (1096, 1)]"
10373,10373,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10374,10374,1.0,0.6665,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(93, 1)]"
10375,10375,0.0,0.8837,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(87, 1), (939, 1), (1262, 1), (1643, 1), (1644, 1)]"
10376,10376,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10377,10377,2.0,0.639,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(87, 1), (172, 1), (205, 1), (273, 1), (344, 2), (388, 1), (641, 1), (917, 1), (991, 1), (1038, 1), (1107, 1), (1162, 1), (1645, 1), (1646, 1), (1647, 1)]"
10378,10378,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10379,10379,0.0,0.7766,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(87, 1), (939, 1)]"
10380,10380,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10381,10381,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10382,10382,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10383,10383,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10384,10384,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10385,10385,2.0,0.7666,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(285, 1), (408, 1)]"
10386,10386,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10387,10387,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10388,10388,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10389,10389,2.0,0.743,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(236, 1), (653, 1)]"
10390,10390,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10391,10391,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10392,10392,2.0,0.8318,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(653, 1), (1438, 1), (1561, 1)]"
10393,10393,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10394,10394,2.0,0.6573,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(1438, 1)]"
10395,10395,2.0,0.664,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(1648, 1)]"
10396,10396,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10397,10397,0.0,0.7769,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(517, 1), (939, 1)]"
10398,10398,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10399,10399,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10400,10400,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10401,10401,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10402,10402,2.0,0.6081,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(0, 1), (641, 1), (718, 1), (939, 2), (1090, 1), (1388, 1), (1493, 2), (1566, 1), (1649, 1), (1650, 1), (1651, 1)]"
10403,10403,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10404,10404,0.0,0.8268,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(1090, 1), (1493, 1), (1652, 1)]"
10405,10405,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10406,10406,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10407,10407,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10408,10408,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10409,10409,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10410,10410,2.0,0.9136,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(146, 1), (387, 1), (429, 1), (572, 1), (1306, 1), (1653, 1), (1654, 1)]"
10411,10411,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10412,10412,2.0,0.8193,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(138, 1), (236, 1), (572, 1)]"
10413,10413,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10414,10414,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10415,10415,1.0,0.361,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(257, 1), (572, 1), (776, 1)]"
10416,10416,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10417,10417,1.0,0.6664,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(257, 1)]"
10418,10418,2.0,0.7255,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(172, 1), (537, 1), (735, 1), (766, 1), (1417, 1), (1596, 1)]"
10419,10419,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10420,10420,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10421,10421,0.0,0.6059,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(65, 1), (236, 1), (653, 1), (1461, 1)]"
10422,10422,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10423,10423,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10424,10424,2.0,0.8318,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(653, 1), (1438, 1), (1561, 1)]"
10425,10425,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10426,10426,2.0,0.6573,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(1438, 1)]"
10427,10427,2.0,0.5286,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(5, 1), (31, 1), (87, 1), (392, 1), (650, 1), (869, 1), (1239, 1)]"
10428,10428,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10429,10429,0.0,0.7766,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(87, 1), (939, 1)]"
10430,10430,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10431,10431,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10432,10432,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10433,10433,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10434,10434,2.0,0.7729,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(1438, 1), (1655, 1)]"
10435,10435,2.0,0.7286,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(8, 1), (124, 1), (249, 1), (654, 1), (1521, 1)]"
10436,10436,2.0,0.8723,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(17, 1), (146, 1), (205, 1), (210, 1), (250, 1), (443, 1), (577, 2), (1656, 1), (1657, 1)]"
10437,10437,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10438,10438,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10439,10439,1.0,0.6661,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(29, 1)]"
10440,10440,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10441,10441,1.0,0.8806,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(30, 1), (93, 1), (257, 1), (1196, 1), (1438, 1)]"
10442,10442,0.0,0.7774,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(45, 1), (98, 1)]"
10443,10443,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10444,10444,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10445,10445,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10446,10446,0.0,0.8995,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(65, 5), (132, 1), (136, 1), (137, 1), (139, 1), (236, 1), (409, 1), (451, 1), (462, 1), (653, 1), (728, 1), (1461, 1)]"
10447,10447,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10448,10448,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10449,10449,2.0,0.5179,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(30, 1), (507, 1), (653, 1), (1438, 1), (1561, 1)]"
10450,10450,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10451,10451,1.0,0.6192,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(30, 1), (1438, 1)]"
10452,10452,2.0,0.9538,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(118, 1), (148, 1), (408, 1), (457, 1), (458, 1), (479, 1), (485, 1), (497, 1), (589, 1), (649, 1), (774, 1), (1658, 1), (1659, 1), (1660, 1)]"
10453,10453,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10454,10454,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10455,10455,2.0,0.8835,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(138, 1), (236, 1), (485, 1), (649, 1), (775, 1)]"
10456,10456,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10457,10457,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10458,10458,1.0,0.4717,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(257, 1), (776, 1)]"
10459,10459,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10460,10460,1.0,0.6664,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(257, 1)]"
10461,10461,1.0,0.672,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(17, 1), (61, 1), (228, 1), (241, 1)]"
10462,10462,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10463,10463,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10464,10464,0.0,0.8598,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(139, 1), (236, 1), (1196, 1), (1204, 1)]"
10465,10465,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10466,10466,2.0,0.6103,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(1196, 1), (1438, 1), (1561, 1)]"
10467,10467,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10468,10468,2.0,0.6573,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(1438, 1)]"
10469,10469,2.0,0.8873,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(125, 1), (128, 1), (1661, 1), (1662, 1), (1663, 1)]"
10470,10470,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10471,10471,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10472,10472,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10473,10473,0.0,0.8612,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(139, 1), (236, 1), (1155, 1), (1196, 1), (1204, 1), (1655, 1), (1664, 1)]"
10474,10474,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10475,10475,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10476,10476,1.0,0.5121,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(507, 1), (1196, 1), (1438, 1), (1561, 1)]"
10477,10477,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10478,10478,2.0,0.6573,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(1438, 1)]"
10479,10479,2.0,0.6639,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(667, 1)]"
10480,10480,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10481,10481,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10482,10482,0.0,0.6012,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(8, 1), (65, 1), (138, 1), (220, 1), (236, 1), (775, 1), (1665, 1), (1666, 1)]"
10483,10483,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10484,10484,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10485,10485,1.0,0.7775,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(9, 1), (29, 1)]"
10486,10486,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10487,10487,1.0,0.6664,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(257, 1)]"
10488,10488,2.0,0.8323,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(649, 2), (1667, 1)]"
10489,10489,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10490,10490,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10491,10491,2.0,0.8834,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(138, 1), (236, 1), (485, 1), (649, 1), (775, 1)]"
10492,10492,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10493,10493,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10494,10494,1.0,0.4716,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(257, 1), (776, 1)]"
10495,10495,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10496,10496,1.0,0.6664,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(257, 1)]"
10497,10497,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10498,10498,0.0,0.7722,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(479, 1), (1668, 1)]"
10499,10499,0.0,0.7722,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(479, 1), (1668, 1)]"
10500,10500,0.0,0.8259,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(382, 1), (479, 1), (1668, 1)]"
10501,10501,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10502,10502,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10503,10503,2.0,0.8595,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(138, 1), (236, 1), (572, 1), (653, 1)]"
10504,10504,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10505,10505,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10506,10506,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10507,10507,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10508,10508,1.0,0.6664,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(257, 1)]"
10509,10509,2.0,0.9572,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(38, 1), (124, 1), (153, 1), (192, 1), (305, 1), (314, 1), (336, 1), (553, 1), (617, 1), (779, 1), (1400, 1), (1649, 1), (1669, 1), (1670, 1), (1671, 1), (1672, 1)]"
10510,10510,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10511,10511,2.0,0.6223,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(79, 1), (105, 1), (124, 1), (305, 1), (316, 1), (614, 1), (753, 1), (925, 1), (1671, 1), (1673, 1)]"
10512,10512,2.0,0.6995,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(79, 1), (158, 1), (316, 1), (493, 1), (1029, 1), (1387, 1), (1568, 1), (1583, 1), (1674, 1), (1675, 1)]"
10513,10513,2.0,0.8893,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(125, 1), (155, 1), (234, 1), (238, 1), (320, 1), (467, 1), (468, 1), (940, 1), (955, 1), (1383, 1), (1595, 1), (1622, 1), (1676, 1), (1677, 1)]"
10514,10514,1.0,0.6807,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(29, 1), (94, 1), (320, 1), (614, 1), (940, 1), (954, 1), (1678, 1), (1679, 1)]"
10515,10515,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10516,10516,2.0,0.7052,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(9, 1), (609, 1), (1680, 1), (1681, 1), (1682, 1), (1683, 1)]"
10517,10517,2.0,0.7293,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(436, 1), (577, 1), (583, 1), (1596, 1), (1684, 1)]"
10518,10518,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10519,10519,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10520,10520,1.0,0.4464,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(236, 1), (1685, 1)]"
10521,10521,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10522,10522,2.0,0.7747,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(1438, 1), (1561, 1)]"
10523,10523,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10524,10524,2.0,0.6573,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(1438, 1)]"
10525,10525,2.0,0.8878,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(553, 1), (601, 1), (1400, 1), (1686, 1), (1687, 1)]"
10526,10526,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10527,10527,2.0,0.6878,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(29, 1), (36, 1), (38, 1), (94, 1), (408, 1)]"
10528,10528,2.0,0.723,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(0, 1), (55, 1), (65, 1), (143, 1), (172, 1), (462, 1), (722, 1), (1546, 1), (1552, 1), (1688, 1)]"
10529,10529,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10530,10530,0.0,0.7817,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(65, 2), (139, 1), (236, 1), (409, 1), (462, 1), (653, 1)]"
10531,10531,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10532,10532,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10533,10533,1.0,0.8623,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(29, 1), (30, 1), (264, 1), (507, 1)]"
10534,10534,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10535,10535,1.0,0.6664,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(30, 1)]"
10536,10536,2.0,0.6642,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(239, 1)]"
10537,10537,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10538,10538,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10539,10539,1.0,0.6661,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(29, 1)]"
10540,10540,2.0,0.6659,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(607, 1)]"
10541,10541,1.0,0.8332,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(30, 1), (93, 1), (257, 1)]"
10542,10542,2.0,0.7593,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(186, 1), (231, 1), (467, 1), (468, 1), (1009, 1), (1544, 1), (1575, 1)]"
10543,10543,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10544,10544,0.0,0.8598,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead","[(139, 1), (231, 1), (236, 1), (1196, 1)]"
10545,10545,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10546,10546,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10547,10547,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10548,10548,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10549,10549,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10550,10550,2.0,0.7742,"pic, yeticycle, push, elevensix, sb, bike, evil, new, go, good","[(1432, 1), (1689, 1)]"
10551,10551,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10552,10552,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10553,10553,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10554,10554,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10555,10555,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10556,10556,1.0,0.7707,"unsprungsg, deitycomponent, pushindustrie, evilbicycle, evilbike, burgtec, completeyourkit, sensusgrip, yeticycle, deityblood","[(126, 1), (1022, 1), (1690, 1)]"
10557,10557,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
10558,10558,0.0,0.3333,"deity, pic, evil, stem, burgtec, pedal, grip, bar, picture, copperhead",[]
