,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
83,83,0.0,0.968,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (33, 1), (37, 1), (85, 1), (91, 2), (94, 1), (96, 1), (100, 1), (113, 1), (198, 1), (204, 1), (221, 1), (224, 1), (231, 1), (244, 1), (269, 1), (534, 1), (543, 1), (659, 1), (718, 1), (719, 1), (720, 1), (721, 1), (722, 1)]"
84,84,1.0,0.8709,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (9, 1), (17, 1), (69, 1), (83, 2), (114, 1), (161, 1), (169, 1), (198, 1), (239, 2), (296, 1), (299, 2), (305, 1), (312, 1), (318, 1), (345, 1), (395, 1), (396, 1), (397, 1), (415, 1), (422, 1), (503, 1), (509, 1), (645, 1), (661, 1), (664, 1), (665, 1), (723, 1), (724, 1), (725, 1), (726, 1), (727, 1), (728, 1), (729, 1), (730, 1)]"
85,85,1.0,0.6832,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (4, 1), (17, 1), (106, 1), (113, 1), (122, 1), (210, 1), (214, 1), (229, 1), (231, 1), (288, 2), (403, 1), (415, 1), (455, 1), (544, 1), (624, 1), (731, 1), (732, 1), (733, 1), (734, 1), (735, 1), (736, 1), (737, 1), (738, 1)]"
86,86,1.0,0.9509,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(17, 1), (20, 1), (49, 1), (82, 1), (198, 1), (218, 1), (224, 1), (239, 1), (422, 1), (659, 1), (739, 1), (740, 1), (741, 1), (742, 1), (743, 1)]"
87,87,1.0,0.5035,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(33, 1), (42, 1), (87, 1), (89, 1), (106, 1), (111, 1), (122, 1), (187, 1), (205, 1), (206, 1), (324, 1), (431, 1), (433, 1), (479, 1), (548, 1), (554, 1), (644, 1), (728, 1), (744, 1), (745, 1), (746, 1), (747, 1), (748, 1), (749, 1)]"
88,88,2.0,0.7107,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(11, 1), (427, 1), (742, 1)]"
89,89,1.0,0.6643,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1)]"
90,90,1.0,0.6119,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (3, 1), (9, 1), (17, 1), (60, 1), (63, 1), (67, 1), (79, 1), (94, 1), (105, 1), (111, 1), (221, 1), (228, 1), (229, 1), (266, 1), (275, 2), (288, 1), (291, 1), (400, 1), (410, 1), (422, 1), (571, 1), (602, 1), (684, 1), (750, 1), (751, 1), (752, 1), (753, 1), (754, 1), (755, 1), (756, 1), (757, 1), (758, 1), (759, 1), (760, 1), (761, 1), (762, 1), (763, 1)]"
91,91,1.0,0.9779,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (9, 1), (49, 1), (69, 1), (111, 2), (114, 1), (132, 2), (157, 1), (160, 1), (198, 1), (218, 1), (226, 1), (279, 1), (291, 1), (392, 1), (410, 1), (415, 1), (440, 1), (464, 1), (481, 1), (483, 1), (688, 1), (708, 2), (764, 1), (765, 1), (766, 1), (767, 1), (768, 2), (769, 1), (770, 1), (771, 1), (772, 2)]"
92,92,0.0,0.4307,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(9, 1), (23, 1), (49, 1), (69, 2), (82, 1), (114, 1), (117, 1), (122, 1), (157, 1), (226, 1), (231, 1), (279, 1), (312, 1), (324, 1), (364, 1), (400, 1), (415, 1), (440, 1), (494, 1), (584, 1), (608, 1), (620, 1), (657, 1), (688, 1), (690, 1), (704, 1), (708, 1), (711, 2), (773, 1), (774, 1), (775, 1), (776, 1), (777, 1), (778, 1), (779, 1), (780, 1), (781, 1), (782, 1)]"
93,93,1.0,0.9021,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(9, 1), (17, 1), (19, 1), (49, 1), (69, 1), (114, 1), (214, 1), (226, 1), (313, 1), (395, 1), (400, 1), (415, 1), (440, 1), (584, 1), (705, 1), (706, 1), (708, 1), (711, 1), (774, 1), (783, 1), (784, 1), (785, 1), (786, 1), (787, 1), (788, 1)]"
94,94,1.0,0.5703,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (49, 1), (69, 1), (79, 1), (82, 1), (111, 1), (114, 1), (122, 1), (218, 1), (226, 2), (229, 1), (279, 1), (283, 1), (324, 1), (415, 1), (440, 1), (489, 1), (584, 1), (688, 1), (711, 1), (789, 1), (790, 1), (791, 1)]"
95,95,1.0,0.5658,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (38, 1), (49, 1), (72, 1), (82, 1), (111, 2), (114, 1), (122, 1), (239, 1), (279, 1), (284, 1), (312, 1), (326, 1), (347, 1), (635, 1), (688, 1), (706, 1), (780, 1), (792, 1)]"
96,96,2.0,0.7759,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2, 1), (9, 1), (38, 1), (106, 1), (116, 1), (122, 1), (210, 1), (211, 1), (214, 1), (218, 1), (224, 1), (275, 2), (351, 1), (571, 1), (584, 1), (711, 1), (753, 1), (755, 1), (775, 1), (793, 1), (794, 1), (795, 1), (796, 1)]"
97,97,0.0,0.8051,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (49, 1), (239, 1), (268, 1), (357, 1), (534, 1), (618, 1), (659, 1), (717, 1), (797, 1), (798, 1)]"
98,98,0.0,0.9232,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (17, 1), (83, 1), (113, 1), (255, 1), (584, 1), (711, 1), (799, 1), (800, 1), (801, 1), (802, 1), (803, 2), (804, 1)]"
99,99,0.0,0.7336,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (4, 1), (9, 1), (17, 1), (83, 1), (96, 1), (102, 1), (114, 1), (117, 1), (231, 1), (267, 1), (283, 1), (288, 1), (385, 1), (422, 1), (503, 1), (645, 1), (661, 1), (684, 1), (707, 1), (805, 1)]"
100,100,1.0,0.5106,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(9, 1), (17, 1), (63, 1), (111, 2), (114, 1), (157, 1), (161, 1), (269, 1), (339, 1), (385, 1), (415, 1), (422, 1), (492, 1), (584, 1), (645, 1), (711, 1), (724, 1), (780, 1), (806, 1), (807, 1), (808, 1)]"
101,101,0.0,0.9547,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2, 1), (9, 1), (17, 1), (28, 1), (49, 1), (61, 1), (69, 2), (75, 1), (76, 1), (111, 1), (114, 1), (116, 1), (161, 2), (182, 1), (197, 1), (198, 1), (218, 1), (231, 1), (239, 2), (269, 1), (279, 1), (284, 2), (312, 2), (318, 1), (336, 1), (339, 1), (356, 1), (394, 1), (415, 1), (492, 1), (509, 1), (573, 1), (584, 1), (596, 1), (645, 1), (657, 1), (659, 1), (661, 1), (711, 1), (726, 1), (806, 1), (808, 1), (809, 1), (810, 1), (811, 1), (812, 1), (813, 1), (814, 1), (815, 1), (816, 1), (817, 1), (818, 1), (819, 1), (820, 1), (821, 1), (822, 1), (823, 1), (824, 1), (825, 1), (826, 1), (827, 1), (828, 1)]"
102,102,2.0,0.6255,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2, 1), (3, 1), (9, 2), (17, 1), (114, 1), (229, 1), (279, 1), (304, 1), (400, 1), (584, 1), (645, 1), (661, 1), (711, 1), (808, 1), (829, 1), (830, 1)]"
103,103,2.0,0.5644,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(69, 1), (83, 1), (105, 1), (114, 1), (267, 1), (284, 1), (415, 1), (618, 1), (645, 1), (815, 1), (818, 1), (831, 1), (832, 1), (833, 1), (834, 1), (835, 1)]"
104,104,0.0,0.5453,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2, 1), (9, 1), (16, 1), (29, 1), (69, 1), (106, 1), (111, 1), (114, 1), (136, 1), (152, 1), (161, 1), (269, 1), (283, 1), (326, 1), (385, 1), (400, 1), (415, 1), (422, 1), (509, 1), (567, 1), (584, 1), (635, 1), (645, 1), (711, 1), (765, 1), (792, 1), (806, 1), (808, 1), (812, 1), (814, 1), (829, 1), (836, 1), (837, 1), (838, 1), (839, 1), (840, 1)]"
105,105,1.0,0.9312,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (17, 1), (20, 1), (98, 1), (111, 1), (169, 1), (218, 1), (365, 1), (499, 1), (714, 1), (841, 1), (842, 1), (843, 1), (844, 1)]"
106,106,0.0,0.5904,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 1), (69, 1), (114, 1), (214, 1), (349, 1), (641, 1), (794, 1), (808, 1)]"
107,107,2.0,0.5875,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(9, 1), (17, 1), (83, 1), (122, 1), (224, 1), (304, 1), (341, 1), (584, 1), (659, 1), (711, 1), (758, 1), (808, 1), (844, 1), (845, 1), (846, 1)]"
108,108,0.0,0.9716,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 1), (114, 1), (157, 1), (206, 1), (225, 1), (324, 1), (351, 1), (386, 1), (440, 1), (495, 1), (538, 2), (567, 1), (605, 1), (847, 1), (848, 1), (849, 1), (850, 1), (851, 1), (852, 1), (853, 1), (854, 1), (855, 1), (856, 2), (857, 1), (858, 1), (859, 1)]"
109,109,0.0,0.778,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 2), (20, 1), (49, 1), (69, 1), (111, 1), (114, 1), (198, 1), (214, 1), (218, 2), (239, 1), (279, 1), (312, 1), (326, 1), (394, 1), (603, 1), (635, 1), (648, 1), (792, 1), (860, 1)]"
110,110,0.0,0.6916,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (33, 1), (37, 1), (241, 1), (286, 1), (387, 1), (554, 1), (861, 1), (862, 1), (863, 1)]"
111,111,0.0,0.4854,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2, 1), (9, 1), (10, 1), (17, 1), (20, 1), (69, 1), (111, 1), (113, 1), (114, 1), (118, 1), (148, 1), (206, 1), (207, 1), (214, 1), (229, 1), (231, 1), (255, 1), (305, 2), (318, 1), (351, 1), (472, 1), (545, 1), (584, 1), (625, 1), (648, 1), (657, 1), (711, 1), (849, 1), (864, 1), (865, 1), (866, 1), (867, 1), (868, 1), (869, 1), (870, 1), (871, 1), (872, 1)]"
112,112,1.0,0.9544,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (17, 1), (20, 1), (111, 1), (122, 1), (283, 1), (305, 1), (382, 1), (443, 1), (603, 1), (613, 1), (615, 1), (625, 1), (823, 1), (844, 1), (873, 1), (874, 1), (875, 1), (876, 1)]"
113,113,1.0,0.8954,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (17, 1), (20, 1), (33, 1), (100, 1), (169, 1), (266, 1), (268, 1), (269, 1), (533, 1), (534, 1), (601, 1), (877, 1), (878, 1), (879, 1), (880, 1), (881, 1)]"
114,114,0.0,0.9799,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 1), (20, 1), (55, 1), (66, 1), (69, 2), (122, 1), (139, 2), (169, 1), (332, 1), (406, 1), (534, 1), (565, 1), (609, 1), (659, 1), (683, 1), (696, 1), (708, 1), (747, 1), (792, 1), (797, 1), (882, 1), (883, 1), (884, 1), (885, 1), (886, 1), (887, 1), (888, 1), (889, 1), (890, 1), (891, 1), (892, 1), (893, 1), (894, 1), (895, 1), (896, 1), (897, 1)]"
115,115,0.0,0.9801,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(1, 1), (2, 1), (10, 1), (17, 2), (33, 1), (63, 1), (87, 1), (99, 1), (105, 1), (122, 1), (169, 2), (202, 1), (206, 1), (224, 1), (226, 1), (313, 1), (397, 1), (422, 2), (534, 1), (584, 1), (659, 1), (675, 1), (695, 1), (711, 1), (717, 1), (797, 2), (844, 1), (891, 1), (898, 1), (899, 1), (900, 1), (901, 1), (902, 1), (903, 1), (904, 1), (905, 1), (906, 1), (907, 1), (908, 1), (909, 1), (910, 1), (911, 2), (912, 1)]"
116,116,0.0,0.8432,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(47, 1), (412, 1), (534, 1), (600, 1), (659, 1), (717, 1), (797, 1)]"
117,117,1.0,0.981,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(17, 1), (20, 1), (49, 1), (55, 1), (69, 2), (82, 1), (121, 1), (122, 1), (169, 1), (238, 1), (284, 1), (423, 1), (449, 1), (534, 1), (548, 1), (591, 1), (659, 1), (717, 1), (797, 1), (909, 1), (913, 1), (914, 1), (915, 1), (916, 1), (917, 1), (918, 1), (919, 1), (920, 1), (921, 1), (922, 1), (923, 1), (924, 1), (925, 1), (926, 1), (927, 1), (928, 1), (929, 1), (930, 1)]"
118,118,1.0,0.9712,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(17, 1), (20, 1), (69, 1), (72, 1), (111, 1), (122, 1), (169, 1), (224, 2), (375, 1), (407, 2), (427, 1), (659, 1), (665, 2), (717, 1), (797, 1), (929, 2), (931, 1), (932, 1), (933, 1), (934, 1), (935, 1), (936, 1), (937, 1)]"
119,119,0.0,0.9419,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(33, 1), (63, 1), (100, 1), (105, 1), (261, 1), (269, 1), (279, 1), (283, 1), (324, 1), (383, 1), (508, 1), (658, 1), (659, 1)]"
120,120,0.0,0.8961,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (20, 1), (113, 1), (138, 1), (169, 1), (386, 1), (641, 1), (938, 1), (939, 1), (940, 1), (941, 1)]"
121,121,0.0,0.58,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 1), (69, 1), (224, 1), (409, 1), (659, 1), (942, 1)]"
122,122,0.0,0.7068,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (55, 1), (83, 1), (284, 1), (288, 1), (345, 1), (409, 1), (792, 1), (903, 1), (943, 1), (944, 1), (945, 1), (946, 1)]"
123,123,1.0,0.8146,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (20, 1), (49, 1), (111, 1), (113, 1), (169, 1), (218, 1), (603, 1), (733, 1), (844, 1), (944, 1)]"
124,124,0.0,0.8962,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 1), (20, 1), (33, 1), (37, 2), (87, 1), (198, 1), (211, 2), (305, 2), (351, 1), (397, 2), (534, 1), (584, 1), (620, 1), (711, 1), (792, 1), (844, 1), (891, 1), (947, 1), (948, 1), (949, 2)]"
125,125,0.0,0.869,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (17, 1), (20, 1), (37, 1), (44, 1), (83, 1), (213, 1), (304, 1), (305, 1), (351, 1), (397, 2), (440, 1), (584, 1), (620, 1), (711, 1), (792, 1), (844, 1), (947, 1), (948, 1), (949, 2), (950, 1)]"
126,126,0.0,0.4615,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2, 1), (3, 1), (17, 1), (20, 1), (55, 1), (73, 1), (94, 1), (122, 1), (133, 1), (154, 1), (214, 1), (400, 1), (422, 1), (549, 1), (659, 1), (808, 1), (844, 1), (951, 1), (952, 1)]"
127,127,1.0,0.8205,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (17, 1), (20, 1), (169, 1), (197, 1), (241, 1), (283, 1), (284, 1), (299, 1), (362, 1), (603, 1), (659, 1), (808, 1), (844, 1), (929, 1), (953, 1), (954, 1), (955, 1), (956, 1), (957, 1)]"
128,128,2.0,0.625,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2, 1), (3, 1), (17, 1), (20, 1), (65, 1), (69, 1), (73, 1), (103, 1), (111, 2), (116, 1), (122, 1), (131, 1), (148, 1), (149, 1), (169, 1), (187, 2), (224, 1), (265, 1), (266, 1), (284, 1), (295, 1), (305, 1), (318, 1), (339, 1), (345, 1), (351, 1), (364, 1), (400, 1), (415, 1), (422, 2), (450, 1), (462, 1), (489, 2), (492, 1), (548, 1), (597, 1), (625, 1), (635, 1), (641, 1), (659, 1), (679, 1), (808, 2), (844, 1), (883, 1), (920, 2), (935, 2), (951, 1), (958, 1), (959, 1), (960, 1), (961, 1), (962, 1), (963, 1), (964, 1), (965, 1), (966, 1), (967, 1), (968, 1), (969, 1), (970, 1), (971, 1), (972, 1), (973, 1), (974, 1), (975, 1), (976, 1), (977, 1), (978, 1), (979, 1), (980, 1), (981, 1), (982, 1)]"
129,129,1.0,0.5368,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (3, 1), (17, 2), (20, 2), (124, 1), (169, 1), (197, 1), (198, 1), (229, 1), (281, 1), (318, 1), (402, 1), (412, 1), (659, 1), (664, 1), (780, 1), (786, 1), (808, 2), (834, 1), (844, 1), (983, 1), (984, 1), (985, 1)]"
130,130,0.0,0.5945,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (17, 2), (20, 1), (23, 1), (83, 1), (111, 1), (122, 1), (169, 1), (224, 1), (229, 1), (313, 1), (385, 1), (392, 1), (584, 1), (637, 1), (659, 1), (711, 1), (780, 1), (808, 2), (844, 1), (967, 1), (986, 1), (987, 1), (988, 1)]"
131,131,0.0,0.6398,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (17, 1), (20, 1), (169, 1), (659, 1), (808, 1), (844, 1), (989, 1), (990, 1)]"
132,132,1.0,0.667,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (17, 1), (20, 1), (111, 1), (122, 1), (154, 1), (169, 1), (218, 2), (224, 1), (290, 1), (597, 1), (659, 1), (684, 1), (808, 1), (844, 1), (991, 1), (992, 1), (993, 1)]"
133,133,1.0,0.5184,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (17, 1), (20, 1), (36, 1), (73, 1), (111, 1), (113, 1), (116, 1), (169, 1), (214, 1), (495, 1), (659, 1), (808, 2), (844, 1)]"
134,134,0.0,0.6854,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (17, 1), (20, 1), (67, 1), (169, 1), (239, 1), (281, 1), (310, 1), (496, 1), (563, 1), (659, 1), (761, 1), (808, 2), (844, 1), (994, 1), (995, 1), (996, 1), (997, 1)]"
135,135,0.0,0.5014,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (73, 1), (84, 1), (169, 1), (231, 1), (380, 1), (659, 1), (794, 1), (808, 1), (844, 1), (871, 1), (884, 1), (944, 1), (967, 1), (998, 1), (999, 1), (1000, 1), (1001, 1)]"
136,136,0.0,0.5266,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(63, 1), (89, 1), (111, 1), (245, 1), (269, 1), (348, 1), (935, 1), (1002, 1), (1003, 1)]"
137,137,2.0,0.7636,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(584, 1), (711, 1)]"
138,138,0.0,0.7665,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(199, 1), (742, 1)]"
139,139,1.0,0.9444,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (111, 1), (231, 1), (239, 1), (266, 1), (294, 1), (332, 1), (696, 1), (704, 1), (944, 1), (1004, 1), (1005, 1)]"
140,140,1.0,0.691,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (20, 1), (47, 1), (49, 1), (111, 1), (198, 1), (288, 1), (388, 1), (412, 1), (603, 1), (690, 1), (944, 1), (1006, 1), (1007, 1)]"
141,141,0.0,0.6734,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 1), (20, 1), (100, 1), (113, 1), (206, 1), (268, 1), (536, 1), (554, 1), (609, 1), (659, 1), (748, 1), (1008, 1), (1009, 1), (1010, 1), (1011, 1), (1012, 1), (1013, 1), (1014, 1)]"
142,142,1.0,0.5764,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(17, 1), (20, 1), (100, 1), (211, 1), (224, 2), (268, 1), (536, 1), (1015, 1)]"
143,143,0.0,0.7131,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 1), (20, 1), (218, 1), (221, 1), (224, 1), (268, 1), (534, 1), (659, 1), (844, 1), (941, 1), (951, 1), (988, 1), (1016, 1), (1017, 1), (1018, 1), (1019, 1)]"
144,144,1.0,0.9663,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(4, 1), (8, 1), (20, 1), (33, 1), (239, 1), (386, 1), (403, 1), (415, 1), (419, 1), (435, 1), (440, 1), (443, 1), (453, 1), (579, 1), (637, 1), (683, 1), (844, 1), (1020, 1), (1021, 1), (1022, 1), (1023, 1), (1024, 1)]"
145,145,0.0,0.8021,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (17, 1), (61, 1), (69, 3), (111, 1), (137, 1), (160, 1), (234, 1), (239, 1), (266, 1), (291, 1), (305, 1), (536, 1), (570, 1), (637, 1), (657, 1), (688, 1), (690, 1), (786, 1), (787, 1), (844, 1), (1025, 1), (1026, 1), (1027, 1)]"
146,146,1.0,0.5634,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(17, 1), (20, 1), (33, 1), (69, 1), (72, 1), (87, 1), (111, 1), (133, 1), (218, 1), (268, 1), (659, 1), (844, 1), (1018, 1), (1022, 1), (1028, 1), (1029, 1), (1030, 1), (1031, 1), (1032, 1)]"
147,147,0.0,0.7634,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(49, 1), (105, 1), (199, 1), (218, 1), (545, 1), (742, 2), (944, 1)]"
148,148,0.0,0.4944,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (17, 1), (20, 1), (122, 1), (214, 1), (304, 1), (787, 1), (844, 1)]"
149,149,1.0,0.9306,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(4, 1), (61, 1), (83, 1), (105, 1), (178, 1), (415, 1), (477, 1), (510, 1), (688, 1), (944, 1), (1033, 1)]"
150,150,0.0,0.5504,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(57, 1), (69, 1), (85, 1), (111, 1), (169, 1), (239, 1), (245, 1), (283, 2), (348, 1), (350, 1), (385, 1), (509, 1), (563, 1), (567, 1), (690, 1), (944, 1), (986, 1), (1034, 1)]"
151,151,1.0,0.8079,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (224, 1), (742, 1)]"
152,152,1.0,0.8312,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (82, 1), (111, 1), (239, 1), (287, 1), (312, 1), (351, 1), (538, 1), (568, 1), (615, 1), (944, 1), (1035, 1)]"
153,153,1.0,0.667,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (198, 1), (218, 2), (241, 1), (412, 1), (415, 1), (659, 1), (808, 1), (840, 1), (944, 1), (1036, 1), (1037, 1)]"
154,154,0.0,0.6383,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (17, 1), (49, 1), (83, 1), (114, 1), (218, 1), (275, 1), (288, 1), (294, 1), (350, 1), (396, 1), (492, 1), (823, 1), (984, 1), (1038, 1)]"
