,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
160,160,0.0,0.4838,"link, full, check, bike, bio, profile, video, race, build, detail","[(25, 1), (36, 1), (46, 1), (71, 1), (116, 1), (157, 1), (554, 1)]"
161,161,2.0,0.8644,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(307, 1), (308, 1), (555, 1), (556, 1)]"
162,162,2.0,0.8305,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(6, 1), (7, 1), (557, 1)]"
163,163,1.0,0.5841,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(382, 1), (558, 1), (559, 1)]"
164,164,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
165,165,1.0,0.9734,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(46, 1), (88, 1), (133, 1), (146, 1), (281, 1), (303, 1), (393, 1), (429, 3), (484, 1), (491, 1), (511, 1), (560, 1), (561, 1), (562, 2), (563, 1), (564, 1), (565, 1), (566, 1), (567, 1), (568, 1), (569, 1), (570, 1)]"
166,166,0.0,0.6364,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (96, 1), (181, 1), (188, 1), (428, 1), (430, 1)]"
167,167,1.0,0.9558,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(2, 1), (36, 1), (41, 1), (156, 1), (196, 1), (251, 1), (415, 1), (501, 1), (571, 1), (572, 1), (573, 1), (574, 1), (575, 1), (576, 1), (577, 1)]"
168,168,2.0,0.772,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(6, 1), (7, 1)]"
169,169,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
170,170,2.0,0.4263,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(9, 1), (578, 1), (579, 1), (580, 1), (581, 1), (582, 1)]"
171,171,2.0,0.6628,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(63, 1)]"
172,172,1.0,0.9286,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(7, 1), (88, 1), (291, 1), (331, 1), (405, 1), (583, 1), (584, 1), (585, 1), (586, 1), (587, 1)]"
173,173,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
174,174,2.0,0.95,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1, 1), (6, 1), (7, 1), (46, 1), (85, 1), (122, 1), (196, 1), (224, 1), (307, 1), (392, 1), (588, 1), (589, 1), (590, 1), (591, 1)]"
175,175,2.0,0.5455,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(7, 1), (36, 1), (70, 1), (71, 1), (88, 1), (196, 1), (591, 1), (592, 1)]"
176,176,1.0,0.5728,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(86, 1), (88, 2), (89, 1), (116, 1), (549, 1), (570, 1), (593, 1), (594, 1), (595, 1), (596, 1)]"
177,177,0.0,0.7768,"link, full, check, bike, bio, profile, video, race, build, detail","[(96, 1), (549, 1)]"
178,178,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
179,179,2.0,0.8192,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(220, 1), (337, 1), (338, 1)]"
180,180,0.0,0.5414,"link, full, check, bike, bio, profile, video, race, build, detail","[(53, 1), (222, 1), (263, 1), (272, 1)]"
181,181,0.0,0.7342,"link, full, check, bike, bio, profile, video, race, build, detail","[(6, 1), (28, 1), (108, 1), (165, 1), (597, 1), (598, 1), (599, 1)]"
182,182,2.0,0.6192,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(11, 1), (29, 1), (31, 1), (128, 1)]"
183,183,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
184,184,2.0,0.555,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(18, 1), (36, 1), (68, 1), (189, 1), (196, 1), (600, 1), (601, 1), (602, 1)]"
185,185,0.0,0.7364,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (96, 1), (188, 1), (322, 1), (603, 1)]"
186,186,0.0,0.6662,"link, full, check, bike, bio, profile, video, race, build, detail","[(604, 1)]"
187,187,1.0,0.8265,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(86, 1), (570, 1), (593, 1)]"
188,188,0.0,0.6638,"link, full, check, bike, bio, profile, video, race, build, detail","[(51, 1)]"
189,189,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
190,190,2.0,0.884,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(26, 1), (85, 1), (211, 1), (307, 1), (308, 1), (605, 1), (606, 1)]"
191,191,0.0,0.7042,"link, full, check, bike, bio, profile, video, race, build, detail","[(86, 1), (250, 1), (309, 1), (379, 1), (607, 1)]"
192,192,0.0,0.6638,"link, full, check, bike, bio, profile, video, race, build, detail","[(51, 1)]"
193,193,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
194,194,1.0,0.7711,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(86, 1), (608, 1)]"
195,195,0.0,0.7409,"link, full, check, bike, bio, profile, video, race, build, detail","[(240, 1), (255, 1), (609, 1), (610, 1), (611, 1)]"
196,196,2.0,0.7773,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(330, 1), (344, 1)]"
197,197,2.0,0.9133,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(28, 1), (177, 1), (362, 1), (612, 1), (613, 1), (614, 1), (615, 1), (616, 1)]"
198,198,0.0,0.6553,"link, full, check, bike, bio, profile, video, race, build, detail","[(516, 1)]"
199,199,2.0,0.4921,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(487, 1), (494, 1), (617, 1), (618, 1)]"
200,200,1.0,0.7774,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(256, 1), (466, 1)]"
201,201,2.0,0.3483,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(482, 1), (619, 1), (620, 1)]"
202,202,2.0,0.7764,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(621, 1), (622, 1)]"
203,203,1.0,0.6662,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(623, 1)]"
204,204,0.0,0.8869,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (88, 1), (89, 1), (96, 1), (218, 1)]"
205,205,2.0,0.7616,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(11, 1), (128, 1)]"
206,206,1.0,0.8444,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(212, 1), (228, 1), (381, 1), (608, 1)]"
207,207,0.0,0.9037,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (96, 1), (188, 1), (228, 1), (604, 1)]"
208,208,1.0,0.8256,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(429, 1), (518, 1), (624, 1)]"
209,209,0.0,0.9419,"link, full, check, bike, bio, profile, video, race, build, detail","[(36, 2), (51, 1), (73, 2), (88, 1), (409, 1), (625, 1), (626, 1), (627, 1), (628, 1), (629, 1)]"
210,210,2.0,0.8818,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(6, 1), (168, 1), (630, 1), (631, 1), (632, 1)]"
211,211,2.0,0.8215,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1), (599, 1), (633, 1)]"
212,212,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
213,213,0.0,0.3633,"link, full, check, bike, bio, profile, video, race, build, detail","[(180, 1), (189, 1), (196, 1), (225, 1), (634, 1), (635, 1)]"
214,214,0.0,0.5692,"link, full, check, bike, bio, profile, video, race, build, detail","[(281, 1), (604, 1)]"
215,215,2.0,0.8976,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1), (205, 1), (233, 1), (307, 1), (590, 1), (636, 1), (637, 1)]"
216,216,0.0,0.7773,"link, full, check, bike, bio, profile, video, race, build, detail","[(65, 1), (91, 1), (96, 1), (188, 1), (638, 1)]"
217,217,0.0,0.8327,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (188, 1)]"
218,218,0.0,0.6571,"link, full, check, bike, bio, profile, video, race, build, detail","[(157, 1)]"
219,219,1.0,0.7526,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(212, 1), (228, 1)]"
220,220,1.0,0.6219,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(101, 1), (428, 1), (444, 1), (599, 1), (608, 1), (639, 1), (640, 1)]"
221,221,0.0,0.866,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (96, 1), (188, 1)]"
222,222,0.0,0.5692,"link, full, check, bike, bio, profile, video, race, build, detail","[(281, 1), (604, 1)]"
223,223,0.0,0.8657,"link, full, check, bike, bio, profile, video, race, build, detail","[(51, 1), (102, 1), (180, 1), (231, 1), (641, 1)]"
224,224,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
225,225,1.0,0.9594,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(73, 1), (121, 1), (254, 1), (303, 1), (490, 1), (576, 1), (642, 1), (643, 1), (644, 1), (645, 1), (646, 1), (647, 1), (648, 1), (649, 1), (650, 1), (651, 1)]"
226,226,1.0,0.8499,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(43, 1), (271, 1), (281, 1), (466, 1), (487, 1), (648, 1), (652, 1), (653, 1), (654, 1)]"
227,227,0.0,0.8581,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (91, 1), (655, 1), (656, 1)]"
228,228,2.0,0.8544,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(7, 1), (480, 1), (648, 1), (654, 1)]"
229,229,0.0,0.8581,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (91, 1), (655, 1), (656, 1)]"
230,230,2.0,0.8965,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1), (416, 1), (435, 1), (657, 1), (658, 1), (659, 1), (660, 1), (661, 1)]"
231,231,2.0,0.9212,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(18, 1), (36, 1), (312, 1), (383, 1), (521, 1), (662, 1), (663, 1), (664, 1), (665, 1)]"
232,232,1.0,0.6657,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(666, 1)]"
233,233,0.0,0.8536,"link, full, check, bike, bio, profile, video, race, build, detail","[(516, 1), (589, 1), (667, 1), (668, 1), (669, 1)]"
234,234,0.0,0.7672,"link, full, check, bike, bio, profile, video, race, build, detail","[(96, 1), (670, 1)]"
235,235,1.0,0.6618,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (49, 1), (60, 1), (128, 1), (157, 1), (665, 1), (666, 1), (671, 1)]"
236,236,1.0,0.8067,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(88, 1), (429, 1), (491, 1)]"
237,237,0.0,0.5902,"link, full, check, bike, bio, profile, video, race, build, detail","[(282, 1), (283, 1), (491, 1), (672, 1)]"
238,238,0.0,0.9206,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (89, 1), (96, 1), (98, 1), (282, 1), (491, 1), (673, 1), (674, 1)]"
239,239,2.0,0.6618,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(675, 1)]"
240,240,0.0,0.7298,"link, full, check, bike, bio, profile, video, race, build, detail","[(98, 1), (491, 1)]"
241,241,0.0,0.5901,"link, full, check, bike, bio, profile, video, race, build, detail","[(282, 1), (283, 1), (491, 1), (672, 1)]"
242,242,0.0,0.925,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (88, 1), (89, 1), (96, 1), (282, 1), (429, 1), (491, 1), (673, 1), (674, 1)]"
243,243,1.0,0.6041,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(68, 1), (233, 1), (383, 1), (665, 1), (676, 1)]"
244,244,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
245,245,0.0,0.7531,"link, full, check, bike, bio, profile, video, race, build, detail","[(677, 1), (678, 1)]"
246,246,0.0,0.6314,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (89, 1), (188, 1), (430, 1), (679, 1)]"
247,247,1.0,0.6126,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(655, 1)]"
248,248,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
249,249,1.0,0.895,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(36, 1), (66, 1), (116, 1), (513, 1), (536, 1), (680, 1)]"
250,250,1.0,0.8656,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(681, 1), (682, 1), (683, 1), (684, 1)]"
251,251,1.0,0.5265,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(6, 1), (28, 1), (29, 1), (31, 1), (41, 1), (85, 1), (89, 1), (182, 1), (209, 1), (251, 1), (299, 1), (322, 1), (360, 1), (599, 1), (673, 1), (685, 1), (686, 1), (687, 1), (688, 1), (689, 1)]"
252,252,0.0,0.5166,"link, full, check, bike, bio, profile, video, race, build, detail","[(7, 1), (28, 1), (118, 1), (214, 1)]"
253,253,1.0,0.6752,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(46, 1), (157, 1), (462, 1), (558, 1)]"
254,254,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
255,255,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
256,256,2.0,0.7229,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(330, 1), (690, 1)]"
257,257,1.0,0.6129,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(427, 1), (487, 1)]"
258,258,2.0,0.5832,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(256, 1), (362, 1), (691, 1)]"
259,259,0.0,0.608,"link, full, check, bike, bio, profile, video, race, build, detail","[(612, 1), (692, 1)]"
260,260,2.0,0.8631,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(1, 1), (324, 1), (494, 1), (693, 1)]"
261,261,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
262,262,2.0,0.6666,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(622, 1)]"
263,263,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
264,264,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
265,265,0.0,0.831,"link, full, check, bike, bio, profile, video, race, build, detail","[(158, 1), (516, 1), (694, 1)]"
266,266,1.0,0.8979,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(46, 1), (53, 1), (73, 1), (222, 1), (520, 1), (695, 1)]"
267,267,2.0,0.9214,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(49, 1), (205, 1), (307, 1), (480, 1), (568, 1), (590, 1), (696, 1), (697, 1), (698, 1), (699, 1)]"
268,268,2.0,0.8299,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(6, 1), (7, 1), (700, 1)]"
269,269,0.0,0.7717,"link, full, check, bike, bio, profile, video, race, build, detail","[(701, 1), (702, 1)]"
270,270,0.0,0.9079,"link, full, check, bike, bio, profile, video, race, build, detail","[(1, 1), (20, 1), (23, 1), (26, 1), (47, 1), (79, 1), (96, 1), (188, 1), (189, 1), (604, 1), (634, 1), (703, 1)]"
271,271,1.0,0.8089,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(13, 1), (189, 1), (234, 1), (570, 1), (676, 1), (704, 1), (705, 1)]"
272,272,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
273,273,1.0,0.9127,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(36, 1), (264, 1), (409, 1), (706, 1), (707, 1), (708, 1), (709, 1)]"
274,274,2.0,0.7748,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(307, 2)]"
275,275,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
276,276,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
277,277,0.0,0.8284,"link, full, check, bike, bio, profile, video, race, build, detail","[(228, 1), (381, 1), (710, 1)]"
278,278,0.0,0.9185,"link, full, check, bike, bio, profile, video, race, build, detail","[(20, 1), (79, 1), (169, 1), (188, 1), (250, 1), (497, 1), (599, 1), (604, 1)]"
279,279,1.0,0.5477,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(46, 1), (169, 1), (381, 1), (637, 1), (711, 1)]"
280,280,0.0,0.5038,"link, full, check, bike, bio, profile, video, race, build, detail","[(17, 1), (46, 2), (61, 1), (303, 1), (368, 1), (460, 1), (468, 1), (568, 1), (673, 1), (712, 1), (713, 1), (714, 1), (715, 1), (716, 1), (717, 1)]"
281,281,1.0,0.8518,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(146, 1), (154, 1), (251, 1), (291, 1), (497, 1), (718, 1)]"
282,282,0.0,0.9083,"link, full, check, bike, bio, profile, video, race, build, detail","[(46, 1), (53, 1), (79, 1), (96, 1), (169, 1), (329, 1), (492, 1)]"
283,283,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
284,284,2.0,0.6018,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(471, 1), (712, 1), (719, 1), (720, 1)]"
285,285,0.0,0.8616,"link, full, check, bike, bio, profile, video, race, build, detail","[(51, 1), (234, 1), (471, 1), (721, 1), (722, 1)]"
286,286,2.0,0.5952,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(146, 1), (497, 1), (718, 1), (723, 1)]"
287,287,1.0,0.8863,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(46, 1), (303, 1), (368, 1), (673, 1), (714, 1), (724, 1), (725, 1)]"
288,288,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
289,289,1.0,0.5808,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(46, 1), (714, 1), (726, 1)]"
290,290,1.0,0.6396,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(303, 1), (336, 1), (372, 1), (725, 1)]"
291,291,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
292,292,1.0,0.9338,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(13, 1), (19, 1), (236, 1), (393, 1), (727, 1), (728, 1), (729, 1), (730, 1), (731, 1), (732, 1)]"
293,293,2.0,0.875,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(18, 1), (155, 1), (156, 1), (189, 1), (383, 1)]"
294,294,1.0,0.7738,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(733, 1), (734, 1)]"
295,295,1.0,0.8145,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(18, 1), (155, 1), (156, 1)]"
296,296,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
297,297,1.0,0.9297,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(2, 1), (18, 1), (68, 1), (127, 1), (155, 1), (156, 1), (219, 1), (233, 1), (314, 1), (735, 1)]"
298,298,1.0,0.657,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(14, 1)]"
299,299,2.0,0.6663,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(128, 1)]"
300,300,0.0,0.8205,"link, full, check, bike, bio, profile, video, race, build, detail","[(592, 1), (650, 1), (736, 1)]"
301,301,2.0,0.8299,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(6, 1), (7, 1), (737, 1)]"
302,302,1.0,0.5934,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(1, 1), (2, 1), (205, 1), (650, 1), (738, 1), (739, 1)]"
303,303,2.0,0.7752,"svenmartinphoto, scsyndicate, srammtb, rockshox, rear, day, nice, top, season, race","[(7, 1), (602, 1)]"
304,304,0.0,0.3333,"link, full, check, bike, bio, profile, video, race, build, detail",[]
305,305,1.0,0.6984,"new, day, bike, trail, reservewheel, ride, go, world, year, race","[(160, 1), (468, 1), (471, 1), (733, 1), (740, 1)]"
